id,title,overview,genres,keywords,cast,director,vote_average,vote_count,popularity,decade,language,collection,poster_url
27767,Slumber Party Massacre III,"After a hard day of volleyball at the beach, a teen whose parents are away decides to have a slumber party with her girlfriends. Their boyfriends predictably show up to scare them, but a stranger from the beach is also seen lurking around the house. Soon the group begins experiencing an attrition problem.","['Horror', 'Comedy']","['slasher', 'woman director']","['Keely Christian', 'Brittain Frye', 'Maria Ford', 'Hope Marie Carlton', 'Brandi Burkett']",Sally Mattison,5.4,20.0,1.986075,decade_1990s,lang_en,The Slumber Party Massacre Collection,https://image.tmdb.org/t/p/w500/h6Uyoi3Ppb5viyTPVtx3ysO1xnp.jpg
40760,Sorority House Massacre,"A little girl's brother kills the whole family but her (she escapes by hiding in the basement). He is committed, and she grows up with a new family, eventually going to college, where she joins a sorority. Due to a memory block, she doesn't remember that the sorority house was her childhood house. Her brother senses her presence in the house and escapes so he can finish the job he was unable to complete.",['Horror'],"['college', 'psychic power', 'sorority', 'slasher', 'hiding', 'escaped mental patient', 'woman director', 'sorority house']","[""Angela O'Neill"", 'Wendy Martel', 'Pamela Ross', 'Nicole Rio', 'John C. Russell']",Carol Frank,4.7,22.0,1.872461,decade_1980s,lang_en,The Sorority House Massacre Collection,https://image.tmdb.org/t/p/w500/50MIbPoRhNWeiGZkUYsg4Qo85aE.jpg
40446,Sorority House Massacre II,"Five college women buy the old Hokstedter place for their new sorority house. They got it cheap because of the bloody incidents from five years before. They decide to stay in it for the night so they can meet the movers in the morning, but begin to get the creeps when the weird neighbor Orville Ketchum starts poking around. Shortly after the women take showers and consult a Ouija board they begin experiencing an attrition problem.","['Comedy', 'Horror', 'Thriller']","['female nudity', 'haunted house', 'sorority', 'ouija', 'ouija board', 'blood', 'slumber party', 'slasher', 'sorority girl', 'scream queen']","['Gail Harris', 'Melissa Moore', 'Peter Spellos', 'Stacia Zhivago', 'Barbii']",Jim Wynorski,5.0,12.0,0.763373,decade_1990s,lang_en,The Sorority House Massacre Collection,https://image.tmdb.org/t/p/w500/h6cCCjnU2MsvMYucg3VQwvyUnqE.jpg
24664,Bamboozled,"TV producer Pierre Delacroix (Damon Wayans) becomes frustrated when network brass reject his sitcom idea. Hoping to get fired, Delacroix pitches the worst idea he can think of: a minstrel show. The network not only airs it, but it incredibly becomes a smash hit. Michael Rapaport co-stars in this searing satire.","['Comedy', 'Drama']",[],"['Damon Wayans', 'Savion Glover', 'Tommy Davidson', 'Jada Pinkett Smith', 'Michael Rapaport']",Spike Lee,6.3,24.0,4.380258,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/fQSSto6W417GTH9wZmKrgObn1Q5.jpg
20455,Digimon: The Movie,"The first story focused on Tai and Kari Kamiya four years before their adventure in the Digital World. It shows their first encounter with Digimon and what happened to them (as well as the other children). Tai and Kari wake one morning to find a Digi-Egg that came out of their computer the night before and the egg soon hatches, revealing a Botamon. The Digimon then evolves into Koromon and then Agumon (not the same one that became friends with Tai in the series, and yet, somehow, both Koromon and Kari remember each other), who then goes out and unintentionally destroys a good part of the neighborhood with Kari riding on his back. A second Digi-Egg appears in the sky to reveal an evil digimon, Parrotmon. Agumon then Digivolves to Greymon but isn't strong enough to beat Parrotmon and is knocked out. Tai grabs Kari's whistle and wakes up Greymon, who defeats Parrotmon and disappears with him.","['Fantasy', 'Animation', 'Science Fiction', 'Family']","['video game', 'monster', 'loss of energy', 'egg', 'computer', 'good vs evil', 'internet', 'based on video game', 'giant egg', 'animal trainer', 'superhero kids', 'anime']","['Lara Jill Miller', 'Joshua Seth', 'Bob Papenbrook', 'Doug Berholt', 'Steve Blum']",Mamoru Hosoda,6.2,76.0,5.300501,decade_2000s,lang_en,Digimon Collection,https://image.tmdb.org/t/p/w500/1VVJoSgGLxRE0DGDIE8eztOjUXv.jpg
10461,Get Carter,"Remake of the Michael Caine classic. Jack Carter, a mob enforcer living in Las Vegas, travels back to his hometown of Seattle for his brother's funeral. During this visit, Carter realizes that the death of his brother was not accidental, but a murder. With this knowledge, Carter sets out to kill all those responsible.","['Action', 'Drama', 'Thriller', 'Crime']","['ritual', 'pornographic video', 'car crash', 'dvd']","['Sylvester Stallone', 'Miranda Richardson', 'Rachael Leigh Cook', 'Mickey Rourke', 'Johnny Strong']",Stephen T. Kay,4.8,147.0,6.047757,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/5Dv9QJNJx4cF96lDtX4KGtplNTJ.jpg
1485,Get Carter,"Michael Caine is Jack Carter, a small-time hood working in London. When word reaches him of his brothers death, he travels to Newcastle to attend the funeral. Refusing to accept the police report of suicide, Carter seeks out his brother’s friends and acquaintances to learn who murdered his sibling and why. Tough gangster film with grim humour.","['Crime', 'Thriller']","['hitman', 'british', 'gritty']","['Michael Caine', 'Ian Hendry', 'Britt Ekland', 'John Osborne', 'Tony Beckley']",Mike Hodges,6.9,122.0,7.505268,decade_1970s,lang_en,,https://image.tmdb.org/t/p/w500/nJpKFgaGeZ7Oh1abz7ULIS5epB6.jpg
1597,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.","['Comedy', 'Romance']","['cia', 'airport', 'cat', 'jew', 'orderly', 'airplane', 'father-in-law', 'epistaxis', 'daughter', 'lost baggage', 'urn', 'pavilion', 'volleyball', 'hospital', 'wedding']","['Ben Stiller', 'Robert De Niro', 'Teri Polo', 'Blythe Danner', 'Owen Wilson']",Jay Roach,6.6,1743.0,14.178281,decade_2000s,lang_en,Meet the Parents Collection,https://image.tmdb.org/t/p/w500/wVjtQtzv9IcNRGnOOdcK797Sdxx.jpg
641,Requiem for a Dream,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,"['Crime', 'Drama']","['drug addiction', 'junkie', 'heroin', 'speed', 'diet', 'unsociability', 'illegal prostitution']","['Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly', 'Marlon Wayans', 'Christopher McDonald']",Darren Aronofsky,7.9,2525.0,6.874828,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/muym4jTjdLx7E6as09d1wlC3sOB.jpg
10687,Tigerland,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971","['Drama', 'War']","['independent film', 'awol', 'fort polk louisiana', 'target practice', 'guitar player', 'exhaustion', 'simulated battlefield', 'military hardship discharge', 'military discharge', 'stockade', 'fort leavenworth kansas', 'peace sign']","['Colin Farrell', 'Matthew Davis', 'Clifton Collins Jr', 'Tom Guiry', 'Shea Whigham']",Joel Schumacher,6.7,155.0,5.878885,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/yyW54WcjMFX4NTRy1NnKIeaWhLS.jpg
63956,Two Family House,"Buddy Visalo (Michael Rispoli) is a factory worker, a frustrated crooner who once had a shot at the big time. Buddy's dreams of greatness have been reduced to an endless series of failed moneymaking schemes. His latest is buying a two-family house for him and his wife, Estelle (Katherine Narducci) and converting the ground floor into a neighborhood bar where he can perform. The wrench in the works is that he also inherits the upstairs tenants, Mary,a pregnant Irish girl fresh off the boat (Kelly Macdonald) and her abusive, alcoholic husband, Jim (Kevin Conway). As Buddy's gang of Italians tries to handle the situation, the girl goes into labor, and a baby is born, forcing them all to confront the limits of their tolerance and compassion.","['Drama', 'Romance']",[],"['Michael Rispoli', 'Kelly Macdonald', 'Kathrine Narducci', 'Kevin Conway']",Raymond De Felitta,7.0,5.0,0.265689,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/bTtPrdB25Tidhl7Z04Xi3qLj2co.jpg
6521,The Contender,"Political thriller about Laine Hanson's nomination and confirmation as Vice President. An allegation that she was involved in a sexual orgy at the age of 19 is leaked to the press. As pressure mounts on Laine, she's torn between fighting back or sticking to her principles and refusing to comment on the allegations.","['Drama', 'Thriller']","['politics', 'suspense']","['Gary Oldman', 'Joan Allen', 'Jeff Bridges', 'Christian Slater', 'Sam Elliott']",Rod Lurie,6.7,61.0,15.072042,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/rhghnHHS9Rto7vSF4KYSQVJLxZM.jpg
10763,Dr. T and the Women,"Dr. Sullivan Travis is a man at the top of his game, a rich and successful Dallas gynecologist whose ""religion"" is women. Dr. T. worships women. In his immediate family and in his office, they surround him. He is loving and giving to each and every one at all times -- he is their savior. And sure enough, as in the story of Job, one day a higher force decides to test his faith. Once a man in complete control of his universe, Dr. T. now finds himself buffeted by chaos and confusion.","['Comedy', 'Drama', 'Romance']","['private life', ""ladies' man"", 'doctor', 'gynecologist', 'charm']","['Richard Gere', 'Helen Hunt', 'Liv Tyler', 'Kate Hudson', 'Farrah Fawcett']",Robert Altman,4.6,70.0,6.761308,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/tt9CtNWopghlhkL8FpNwCdNXRQA.jpg
16888,The Ladies Man,"Because of his salacious language, late-night radio advice-show host Leon Phelps, along with his sweet and loyal producer Julie, is fired from his Chicago gig. Leon gets a letter from a former lover promising a life of wealth, but he doesn't know who she is. Can Leon find his secret sugar-mama? What about Julie?",['Comedy'],"['female nudity', 'tattoo', 'radio', 'cheat on husband', 'eating contest']","['Tim Meadows', 'Karyn Parsons', 'Billy Dee Williams', 'John Witherspoon', 'Jill Talley']",Reginald Hudlin,5.7,35.0,3.755409,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/jsxJgk6tepO5NzrgtKYiO6Q7KnL.jpg
10383,Lost Souls,"A small group of Catholics led by an ailing priest believe that Satan intends to become man, just as God did in the person of Jesus. The writings of a possessed mental patient lead them to Peter Kelson, a writer who studies serial killers. They think it's his body Satan will occupy. The youngest in the group, a teacher named Maya Larkin, goes to Peter to investigate further and to convince him to believe in the possibility of Evil incarnate. Other signs come to him as he and Maya them take a journey full of strange occurrences, self-discovery, and an ultimate showdown","['Horror', 'Thriller']","['pedophilia', 'daughter', 'anti-christ', 'incest']","['Winona Ryder', 'Ben Chaplin', 'Sarah Wynter', 'Philip Baker Hall', 'John Hurt']",Janusz Kamiński,4.5,38.0,6.604577,decade_2000s,lang_en,,https://image.tmdb.org/t/p/w500/1oCigljWwb5Vw9TZKcReV2stKOm.jpg
21142,Billy Jack,"Ex-Green Beret hapkido expert saves wild horses from being slaughtered for dog food and helps protect a desert ""freedom school"" for runaway.","['Action', 'Adventure', 'Drama']","['rape', 'school', 'violence']","['Tom Laughlin', 'Delores Taylor', 'Clark Howat', 'Victor Izay', 'Julie Webb']",Tom Laughlin,6.5,18.0,2.157316,decade_1970s,lang_en,Billy Jack Collection,https://image.tmdb.org/t/p/w500/jHPmFNhmCVdFhKk7oeaOaarafIC.jpg
2134,The Time Machine,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,"['Thriller', 'Adventure', 'Fantasy', 'Science Fiction', 'Romance']","['london england', 'inventor', 'future', 'time travel', 'dystopia', 'time machine']","['Rod Taylor', 'Alan Young', 'Yvette Mimieux', 'Sebastian Cabot', 'Tom Helmore']",George Pal,7.5,217.0,12.054356,decade_1960s,lang_en,,https://image.tmdb.org/t/p/w500/cjmluKjmaqLfZmwMEwjki6tvLnS.jpg
18801,Haunted,"Professor David Ash exposes false spiritulists and mediums. He is invited to Edbrook to resolve the fears and torments within its secretive family. Soon after arriving Ash begins to doubt his own senses, and watching the strange behaviour of its residents does not make his task any easier. In time, he finds there's more to Edbrook than even he can debunk.","['Mystery', 'Horror']","['based on novel', 'secret', 'professor', 'nudity', 'supernatural', 'murder', 'haunting', 'family', 'doubt']","['Kate Beckinsale', 'Aidan Quinn', 'Anthony Andrews', 'John Gielgud', 'Anna Massey']",Lewis Gilbert,6.4,43.0,3.287359,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/xUYFkSOJOHY50jq7LnC7j9VsqqW.jpg
18498,Ghoulies,"A young man and his girlfriend move into the man's old mansion home, where he becomes possessed by a need to control ancient demons.","['Comedy', 'Horror', 'Fantasy']","['witch', 'demon', 'warlock']","['Peter Liapis', 'Lisa Pelikan', 'Michael Des Barres', 'Jack Nance', 'Peter Risch']",Luca Bercovici,4.2,58.0,4.734765,decade_1980s,lang_en,Ghoulies Collection,https://image.tmdb.org/t/p/w500/ga48aKPwxkat14Q03fQE166xADz.jpg
28605,Ghoulies II,"Ghoulies II picks up a short time after the first movie, a few of the little nasties stow away on an amusement park ride and bring big bucks to a dying fair. The creatures are mad after an attempt to kill them, so the creatures go on a rampage through the fairgrounds, ultimately leading to an explosive conclusion!","['Comedy', 'Horror']",[],"['Damon Martin', 'Royal Dano', 'Phil Fondacaro', 'J. Downing', 'Kerry Remsen']",Albert Band,4.4,34.0,3.606319,decade_1980s,lang_en,Ghoulies Collection,https://image.tmdb.org/t/p/w500/xW8z2zlwsPNj6oFc6MYrNjhAVo2.jpg
42797,The Unsinkable Molly Brown,"Majestic mountains are in the background and a waterfall in the foreground. Is that a canoe on the river? No it's a cradle with a baby. The buoyant Molly Brown has survived the first crisis of her life -- a flood. Sixteen years later she sets out to make her way in the world. Can she sing and play the piano? She assures the Leadville saloon keeper that she can and learns quickly. Soon she is the bride of Johnny Brown, who in a few years will be able to replace the original cigar wrapper wedding ring with a replica in gold and gemstones. But it takes more than a few million dollars to be accepted by Denver society. The Browns head for Europe and bring a few crowned heads back to Denver for a party that turns into a ballroom brawl. Molly goes to Europe alone, returning on the Titanic. She didn't survive a flood as a baby for the story to end here.","['Comedy', 'Music']","['musical', 'titanic', 'based on play or musical', 'wealth', 'inscribed ring']","['Debbie Reynolds', 'Harve Presnell', 'Ed Begley', 'Jack Kruschen', 'Hermione Baddeley']",Charles Walters,5.7,13.0,5.139716,decade_1960s,lang_en,,https://image.tmdb.org/t/p/w500/iHrpRiJMaGdfpZD8SlVtNnA4bKh.jpg
